Date,NVDA,MSFT,GOOGL,JNJ,UNH,JPM,V,KO,COST,XOM
2020-09-14,12.83236026763916,196.58436584472656,74.87574768066406,127.81864166259766,283.4009094238281,88.76888275146484,197.3828125,43.28882598876953,315.57403564453125,29.256725311279297
2020-09-15,12.950743675231934,199.80958557128906,76.18040466308594,128.2838592529297,282.1702880859375,86.00540924072266,197.77764892578125,43.57905578613281,316.48504638671875,28.94548988342285
2020-09-16,12.475716590881348,196.2398681640625,75.03754425048828,127.86170959472656,281.5181579589844,86.36924743652344,197.52728271484375,43.35711669921875,316.3194274902344,30.17449188232422
2020-09-17,12.424878120422363,194.1918182373047,73.79442596435547,126.80191802978516,280.10382080078125,85.38168334960938,197.66207885742188,43.15223693847656,311.856201171875,30.16651725769043
2020-09-18,12.151477813720703,191.7800750732422,72.01040649414062,128.53370666503906,282.8957824707031,85.19976806640625,195.10064697265625,43.066871643066406,309.1690368652344,29.679702758789062
2020-09-21,12.478459358215332,193.83770751953125,70.97076416015625,125.0184097290039,274.78607177734375,82.56621551513672,190.1319122314453,41.90589141845703,312.49114990234375,29.07317352294922
2020-09-22,12.598587036132812,198.50799560546875,72.4436264038086,124.25160217285156,270.2582092285156,81.665283203125,193.1266326904297,42.39248275756836,316.98211669921875,28.354921340942383
2020-09-23,12.086179733276367,191.97149658203125,69.94105529785156,124.44977569580078,268.3111572265625,80.33984375,188.12901306152344,41.154685974121094,317.1476745605469,27.44513511657715
2020-09-24,12.309736251831055,194.4597625732422,70.60948944091797,124.64793395996094,268.7886962890625,80.27054595947266,188.27345275878906,41.57297897338867,319.32867431640625,27.389272689819336
2020-09-25,12.833856582641602,198.89089965820312,71.41341400146484,125.50090789794922,277.8260192871094,80.97224426269531,189.93931579589844,41.590057373046875,315.2611083984375,27.644651412963867
2020-09-28,12.994606971740723,200.44122314453125,72.38607788085938,126.75028228759766,278.49658203125,83.30256652832031,192.8955535888672,42.068092346191406,321.73968505859375,28.179357528686523
2020-09-29,13.184764862060547,198.3549041748047,72.7513198852539,126.70712280273438,279.3415222167969,82.60086059570312,192.04818725585938,41.760772705078125,324.0587463378906,27.35735511779785
2020-09-30,13.488572120666504,201.29299926757812,72.73046112060547,128.27528381347656,286.3399353027344,83.39787292480469,192.55850219726562,42.144927978515625,326.6906433105469,27.397260665893555
2020-10-01,13.572309494018555,203.3314971923828,73.83710479736328,126.93121337890625,287.53387451171875,84.00428009033203,195.81324768066406,41.982730865478516,329.874755859375,26.439592361450195
2020-10-02,13.021770477294922,197.3308868408203,72.23422241210938,126.00064086914062,286.5328369140625,84.80127716064453,193.9932861328125,42.13639450073242,326.7000427246094,26.31988525390625
2020-10-05,13.600223541259766,201.3408660888672,73.58551025390625,127.7152328491211,292.1994934082031,86.5936279296875,195.99620056152344,42.153465270996094,329.9851379394531,26.926406860351562
2020-10-06,13.693930625915527,197.06289672851562,72.00692749023438,126.01783752441406,288.8013610839844,85.70182800292969,193.02072143554688,41.77785110473633,329.7735900878906,26.647079467773438
2020-10-07,13.920729637145996,200.81448364257812,72.40989685058594,127.41365051269531,296.8101501464844,87.19693756103516,194.96585083007812,42.30711364746094,334.0711364746094,26.734874725341797
2020-10-08,13.795867919921875,201.53225708007812,73.61528778076172,128.2838592529297,296.1120300292969,88.98930358886719,195.4569549560547,43.075408935546875,335.97613525390625,28.139448165893555
2020-10-09,13.720100402832031,206.53756713867188,74.95614624023438,130.0760498046875,301.0991516113281,88.48218536376953,198.9812774658203,43.37418746948242,339.99761962890625,27.724458694458008
2020-10-12,14.181914329528809,211.88735961914062,77.64285278320312,130.82559204101562,303.05548095703125,89.56633758544922,198.75015258789062,43.61320877075195,346.45782470703125,27.636674880981445
2020-10-13,14.204095840454102,213.28465270996094,77.76591491699219,127.82725524902344,304.38714599609375,88.11498260498047,196.74725341796875,42.87052917480469,350.3228759765625,27.309473037719727
2020-10-14,14.051569938659668,211.37057495117188,77.58578491210938,127.60326385498047,295.5976867675781,87.6253433227539,194.7058563232422,42.78516387939453,348.1694641113281,27.253602981567383
2020-10-15,13.926708221435547,210.2221221923828,77.19026947021484,126.81914520263672,298.0959167480469,88.93684387207031,192.154052734375,42.674198150634766,346.5498352050781,27.493030548095703
2020-10-16,13.76870059967041,210.2221221923828,77.79719543457031,127.60326385498047,302.9910583496094,88.75322723388672,192.83779907226562,42.708335876464844,351.11431884765625,27.213703155517578
2020-10-19,13.455923080444336,205.015869140625,75.92384338378906,124.34636688232422,297.7744140625,87.25814819335938,189.669677734375,42.35833740234375,345.611083984375,26.671024322509766
2020-10-20,13.6032133102417,205.42738342285156,76.97241973876953,124.54451751708984,297.0304870605469,87.75650787353516,190.3726806640625,42.89613723754883,348.1419372558594,26.894481658935547
